Country Name;Country Code;Indicator Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Column1
Mexico;MEX;GDP per capita (current US$);3,45231E+14;3,63393E+14;3,78153E+14;4,09046E+14;4,69476E+14;4,9497E+13;5,34274E+14;5,65633E+14;6,06211E+14;6,50312E+13;6,89795E+13;7,38558E+14;8,26477E+14;9,81459E+14;1,24209E+14;1,47631E+14;1,45367E+14;1,30132E+14;1,58927E+14;2,03499E+14;3,02738E+14;3,80303E+14;2,59798E+14;2,14772E+14;2,47821E+14;2,56924E+14;1,73391E+14;1,86289E+14;2,24798E+14;2,68791E+14;3,11227E+14;3,66195E+14;4,17062E+14;5,65003E+14;5,85442E+14;3,92822E+14;4,41212E+14;5,28917E+14;5,48118E+14;6,15719E+14;7,15781E+14;7,54457E+14;7,59314E+13;7,07537E+14;7,48449E+12;8,27767E+14;9,06829E+14;9,64268E+14;1,00166E+14;8,00297E+14;9,2714E+14;1,02034E+14;1,02417E+13;1,07252E+14;1,09289E+14;9,61665E+14;8,74452E+14;9,28785E+14;9,68698E+14;9,95022E+13;8,43167E+14;9,92642E+14;
Marshall Islands;MHL;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;9,72932E+13;1,04764E+14;1,1969E+14;1,23466E+14;1,14474E+14;1,39235E+14;1,49362E+14;1,60319E+13;1,58854E+14;1,66034E+14;1,70458E+14;1,8493E+14;1,99609E+14;2,15221E+14;2,38296E+14;2,19421E+14;2,19423E+14;2,22971E+14;2,26757E+14;2,27268E+14;2,38906E+14;2,51562E+14;2,45765E+13;2,43117E+12;2,47135E+14;2,53772E+14;2,64687E+14;2,70446E+14;2,66233E+14;2,84607E+14;3,04629E+14;3,18162E+14;3,24663E+14;3,18526E+14;3,19989E+14;3,491E+14;3,67258E+14;3,79355E+14;4,07311E+14;4,12985E+12;4,17098E+14;
Middle income;MIC;GDP per capita (current US$);1,5561E+14;1,47504E+14;1,47985E+14;1,54999E+14;1,72429E+14;1,85775E+14;1,87587E+14;1,88187E+14;1,94042E+14;2,11652E+13;2,27214E+14;2,38728E+14;2,61317E+14;3,26226E+14;4,05651E+14;4,39281E+14;4,62441E+14;5,08954E+14;5,40674E+14;6,30713E+14;7,30541E+14;8,06918E+14;7,78529E+14;7,37209E+14;7,3144E+14;7,46436E+14;7,56972E+14;7,62917E+14;7,99891E+14;8,14473E+14;9,19485E+14;8,69274E+14;8,92886E+14;9,38121E+14;1,01558E+14;1,12792E+14;1,21774E+14;1,2694E+14;1,20944E+14;1,16684E+14;1,25577E+14;1,25103E+14;1,26445E+14;1,40788E+14;1,65107E+14;1,94146E+14;2,27674E+14;2,78075E+14;3,288E+14;3,17472E+14;3,82634E+14;4,51025E+14;4,75054E+14;4,97154E+14;5,07493E+14;4,75594E+14;4,74571E+14;5,15443E+14;5,41561E+14;5,48784E+14;5,23702E+14;6,102E+14;
North Macedonia;MKD;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,35428E+14;2,47768E+14;1,22537E+14;1,35203E+14;1,79623E+14;2,37338E+14;2,33333E+14;1,95956E+14;1,87582E+14;1,91539E+14;1,8619E+14;1,82302E+14;1,98914E+14;2,44048E+14;2,7959E+14;3,07268E+14;3,36297E+14;4,07939E+13;4,84125E+14;4,58471E+13;4,57769E+14;5,0981E+14;4,72831E+14;5,24106E+14;5,49574E+14;4,86155E+14;5,14959E+14;5,45049E+13;6,10874E+14;6,07039E+14;5,84647E+14;6,7209E+14;
Mali;MLI;GDP per capita (current US$);;;;;;;;4,82799E+14;5,94675E+14;5,79918E+14;6,04757E+13;6,53846E+14;7,91574E+14;9,01001E+14;8,45977E+14;1,28151E+13;1,42378E+14;1,56406E+14;1,78991E+14;2,29346E+14;2,48189E+14;2,1272E+14;1,80513E+14;1,72E+14;1,60228E+14;1,7776E+14;2,32893E+14;2,59312E+14;2,65439E+14;2,62968E+13;3,17389E+14;3,15456E+13;3,19838E+14;3,10138E+14;2,23018E+14;2,82341E+14;2,82633E+14;2,67189E+14;2,81873E+14;3,23287E+14;2,70543E+13;3,07706E+14;3,36417E+14;3,93407E+14;4,40958E+14;4,89023E+14;5,23043E+14;5,9748E+14;6,97088E+12;7,01712E+14;7,10274E+14;8,37606E+14;7,78625E+14;8,05034E+14;8,48279E+14;7,51473E+14;7,80724E+14;8,30021E+14;8,94805E+14;8,79043E+14;8,62453E+14;9,17913E+14;
Malta;MLT;GDP per capita (current US$);;;;;;;;;;;8,28422E+14;8,74066E+14;9,75759E+14;1,14362E+14;1,24536E+14;1,56011E+14;1,72656E+14;2,0379E+14;2,55874E+14;3,19555E+14;3,9484E+14;3,89824E+14;3,78805E+14;3,52704E+14;3,33289E+14;3,32242E+13;4,19465E+14;5,08367E+13;5,81436E+14;6,04061E+14;7,19192E+14;7,55828E+14;8,22025E+13;7,29631E+14;8,00052E+14;9,85748E+14;1,00627E+14;9,90989E+14;1,04093E+14;1,06336E+14;1,04323E+14;1,04022E+13;1,12899E+13;1,36695E+13;1,51971E+13;1,58882E+14;1,67239E+14;1,94859E+14;2,22054E+14;2,10833E+14;2,17992E+14;2,31556E+14;2,25276E+14;2,47711E+14;2,67543E+14;2,49216E+14;2,56245E+14;2,8857E+14;3,15731E+14;3,11856E+14;2,89465E+14;3,32574E+14;
Myanmar;MMR;GDP per capita (current US$);;2,63084E+14;2,69859E+13;2,84494E+14;2,00355E+14;1,65965E+14;1,28028E+14;1,29155E+14;2,04183E+14;2,07006E+14;2,12326E+13;2,00395E+14;2,22094E+14;2,2814E+14;3,34428E+14;3,68652E+14;3,69031E+14;3,12349E+14;2,79984E+14;2,74638E+14;2,95286E+14;3,04453E+14;3,64552E+14;3,91104E+14;3,6376E+14;3,45165E+14;4,10894E+13;3,67473E+14;3,47393E+14;4,11187E+14;4,92649E+13;5,10187E+14;5,22638E+14;6,55106E+14;8,80875E+14;1,11141E+14;1,29569E+14;1,25104E+14;1,01139E+14;1,22211E+14;1,46605E+14;1,31715E+14;1,281E+14;1,61056E+14;1,93369E+14;2,16312E+14;2,40624E+14;3,14202E+14;4,60909E+14;5,86168E+14;7,46945E+14;1,06134E+14;1,1343E+14;1,16817E+14;1,2101E+14;1,19674E+14;1,13661E+14;1,15111E+14;1,25017E+14;1,27111E+14;1,45066E+14;1,18724E+14;
Middle East & North Africa (excluding high income);MNA;GDP per capita (current US$);;;;;;2,13916E+14;2,17037E+14;2,2866E+14;2,44825E+14;2,64435E+14;2,90897E+14;3,24984E+14;3,77997E+14;4,8915E+14;7,26704E+14;8,23657E+13;9,8986E+13;1,11485E+14;1,1654E+14;1,41255E+14;1,64227E+14;1,55465E+14;1,72858E+14;1,8827E+14;1,93207E+14;2,04285E+14;2,2276E+14;1,89144E+14;1,6873E+14;1,65047E+14;2,24141E+12;1,13214E+14;1,21672E+13;1,22054E+14;1,27982E+14;1,46005E+14;1,64936E+14;1,71041E+14;1,7119E+14;1,82829E+14;1,90495E+14;1,89255E+14;1,80962E+14;1,94243E+14;2,26807E+14;2,6317E+14;3,01527E+14;3,61376E+14;4,38067E+14;4,19191E+14;4,74831E+14;4,82203E+14;5,09296E+14;4,6011E+14;4,45259E+14;3,93156E+14;3,9629E+14;3,86415E+14;3,60493E+13;3,57416E+14;3,19033E+14;3,61225E+13;
Montenegro;MNE;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,62707E+14;1,9096E+14;2,10664E+13;2,78916E+14;3,38017E+14;3,67462E+13;4,42568E+14;5,97639E+14;7,36775E+14;6,72711E+14;6,68848E+14;7,32893E+14;6,58672E+13;7,18886E+14;7,38787E+14;6,51719E+14;7,03344E+14;7,80336E+14;8,85038E+14;8,90989E+14;7,69463E+13;9,36702E+14;
Mongolia;MNG;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;1,33264E+14;1,43577E+13;1,49502E+14;1,12166E+14;1,13769E+14;1,46545E+14;1,48553E+13;1,53345E+14;1,6707E+14;1,17245E+14;1,07264E+14;5,87303E+14;3,39521E+14;4,05976E+14;6,31921E+14;5,8091E+13;5,05592E+14;4,77334E+14;4,44995E+14;4,74217E+14;5,24054E+14;5,71595E+14;6,46192E+14;7,97978E+14;9,98829E+14;1,33421E+14;1,63273E+14;2,13656E+14;1,71436E+13;2,64329E+14;3,75757E+14;4,35189E+14;4,36609E+14;4,15852E+14;3,87532E+14;3,65839E+14;3,6871E+14;4,15685E+13;4,40485E+14;4,06095E+14;4,53492E+14;
Northern Mariana Islands;MNP;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,19818E+14;2,1379E+14;2,11391E+14;1,87632E+14;1,77146E+14;1,69881E+14;1,71912E+14;1,46695E+14;1,48042E+14;1,34968E+14;1,3737E+14;1,40912E+14;1,50449E+14;1,63144E+14;2,18912E+14;2,75847E+14;2,28867E+14;2,06596E+14;;;
Mozambique;MOZ;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,72614E+14;1,91218E+13;1,89935E+14;1,87085E+13;1,87294E+14;2,41647E+13;2,83514E+14;3,13066E+14;3,46575E+14;3,1936E+14;2,96268E+14;3,02545E+14;3,26075E+14;3,8327E+14;4,1681E+14;4,35334E+14;4,82199E+14;5,6365E+14;5,20403E+14;4,71904E+14;5,94586E+14;6,57645E+14;6,64077E+14;6,73969E+14;5,89859E+13;4,28926E+14;4,61415E+13;5,03302E+14;5,06817E+14;4,48844E+14;5,00445E+14;
Mauritania;MRT;GDP per capita (current US$);;1,81836E+14;1,82182E+14;1,8109E+14;2,34633E+14;2,5899E+14;2,62312E+13;2,6984E+14;2,88442E+14;2,65165E+14;2,69804E+13;2,83981E+14;3,21715E+14;3,93282E+14;4,74519E+14;5,2862E+14;5,65577E+14;5,6623E+13;5,53761E+14;6,36223E+14;6,80186E+14;6,96816E+13;6,78709E+14;6,92787E+13;6,20761E+14;5,6725E+14;6,48545E+14;7,1534E+14;7,32974E+14;7,31947E+14;7,40736E+14;1,02192E+14;1,0101E+14;8,40263E+14;8,62274E+13;9,04091E+14;8,98513E+14;8,51426E+14;8,1417E+13;7,75272E+14;6,76569E+14;6,46115E+12;6,39668E+14;7,179E+14;8,03778E+14;9,70842E+14;1,25954E+14;1,35712E+14;1,57951E+14;1,38934E+14;1,61092E+14;1,87977E+14;1,81522E+14;1,8921E+14;1,67711E+14;1,52407E+14;1,53686E+14;1,58786E+14;1,66977E+14;1,7433E+14;1,70249E+14;1,72301E+14;
Mauritius;MUS;GDP per capita (current US$);;;;;;;;;;;;;;;;;7,76644E+14;8,93915E+14;1,0877E+14;1,27504E+14;1,17158E+14;1,16516E+14;1,08654E+14;1,08844E+14;1,02799E+14;1,05447E+14;1,42256E+14;1,81535E+14;2,04605E+14;2,07554E+14;2,50618E+14;2,66933E+14;2,97321E+14;2,9738E+14;3,19733E+14;3,59956E+14;3,89944E+14;3,64663E+14;3,59323E+14;3,69593E+14;3,92908E+14;3,85663E+14;4,01895E+14;4,79372E+14;5,38807E+14;5,28291E+14;5,69597E+14;6,57465E+14;8,03006E+14;7,31813E+14;8,00038E+14;9,19703E+14;9,29123E+14;9,637E+14;1,01539E+14;9,26045E+14;9,68162E+14;1,04849E+14;1,12083E+14;1,10972E+13;8,63275E+14;8,81211E+14;
Malawi;MWI;GDP per capita (current US$);4,45239E+14;4,65816E+14;4,76984E+14;4,85054E+13;4,82933E+14;5,54982E+14;6,14076E+14;6,20199E+14;5,49163E+14;5,80094E+14;6,17655E+14;7,56637E+14;8,18914E+14;8,72275E+13;1,04797E+14;1,1388E+14;1,20873E+14;1,4101E+14;1,60939E+13;1,74187E+14;1,98011E+14;1,93015E+14;1,7973E+14;1,81538E+14;1,7345E+14;1,55656E+14;1,54395E+13;1,45323E+14;1,59775E+14;1,75219E+14;1,99986E+14;2,29527E+13;1,85786E+14;2,13241E+12;1,21264E+14;1,41954E+14;2,27585E+14;2,5945E+14;1,65895E+14;1,63614E+14;1,56386E+14;1,50149E+14;2,98433E+14;2,67399E+14;2,82567E+14;2,89555E+14;3,08164E+14;3,32259E+14;3,87606E+13;4,38212E+14;4,78669E+14;5,34951E+14;3,91562E+14;3,4843E+14;3,7127E+14;3,80597E+14;3,15778E+14;5,06137E+14;5,44593E+14;5,91847E+14;6,36286E+14;6,42657E+14;
Malaysia;MYS;GDP per capita (current US$);2,34939E+14;2,25934E+14;2,30261E+14;2,79718E+14;2,89009E+14;3,10328E+14;3,21094E+14;3,17424E+14;3,23402E+14;3,47373E+14;3,57657E+14;3,83671E+14;4,4535E+14;6,61023E+13;7,99932E+14;7,64566E+14;8,8623E+14;1,02729E+14;1,24656E+13;1,57605E+13;1,77474E+14;1,7691E+14;1,85226E+14;2,04777E+14;2,23426E+14;2,00015E+13;1,72868E+14;1,94781E+14;2,07208E+14;2,21625E+14;2,44174E+14;2,65353E+14;3,11365E+13;3,43316E+14;3,72811E+13;4,32971E+13;4,79861E+14;4,63787E+14;3,26333E+14;3,49267E+14;4,04366E+14;3,91343E+14;4,16573E+14;4,46185E+14;4,95221E+14;5,58702E+14;6,20913E+14;7,24346E+14;8,47459E+14;7,29249E+13;9,04057E+14;1,03994E+14;1,08174E+14;1,09701E+14;1,13191E+14;9,95524E+14;9,81779E+14;1,02593E+14;1,13801E+13;1,14328E+14;1,04123E+14;1,13711E+13;
North America;NAC;GDP per capita (current US$);2,93945E+14;2,99159E+14;3,1551E+14;3,28314E+14;3,48043E+14;3,72997E+12;4,04425E+14;4,23187E+14;4,57998E+14;4,91249E+14;5,12909E+14;5,50482E+14;5,99749E+13;6,64081E+14;7,20682E+14;7,77308E+14;8,61303E+14;9,40047E+13;1,04245E+14;1,15155E+14;1,24378E+14;1,38161E+14;1,42428E+14;1,53366E+14;1,68037E+14;1,78331E+14;1,86197E+13;1,96725E+14;2,11728E+14;2,26447E+14;2,36456E+14;2,40862E+13;2,49677E+14;2,57655E+14;2,69255E+14;2,78914E+14;2,91053E+14;3,0518E+14;3,16919E+14;3,33209E+14;3,51513E+14;3,58314E+14;3,66518E+13;3,83952E+14;4,07881E+14;4,33683E+14;4,5741E+14;4,77275E+14;4,83981E+14;4,65813E+14;4,85529E+14;5,0289E+14;5,18812E+14;5,32342E+13;5,47145E+14;5,54524E+14;5,63124E+14;5,84302E+14;6,11586E+14;6,31757E+14;6,10009E+14;6,7514E+14;
Namibia;NAM;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;2,28992E+14;2,08139E+14;1,91723E+13;2,03018E+14;1,67879E+14;1,34225E+14;1,45902E+14;1,78747E+14;1,8668E+14;1,82907E+14;1,94706E+13;2,02986E+14;2,26081E+14;2,09069E+14;2,30333E+14;2,444E+14;2,39826E+14;2,44693E+14;2,23667E+14;2,19322E+14;2,1856E+14;1,95065E+14;1,80888E+14;2,6217E+13;3,46442E+14;3,73953E+14;4,0591E+14;4,40541E+14;4,21237E+14;4,29539E+14;5,395E+14;5,80675E+14;5,94229E+14;5,39209E+14;5,4699E+14;4,89662E+14;4,54699E+14;5,36711E+14;5,58839E+14;5,0283E+14;4,15702E+14;4,72927E+14;
New Caledonia;NCL;GDP per capita (current US$);;;;;;1,76348E+14;1,75622E+14;1,86567E+14;2,1659E+14;2,52989E+14;3,20371E+14;3,44988E+14;4,03832E+14;4,22018E+14;4,86568E+14;6,16341E+14;5,95756E+14;6,15897E+14;6,15276E+14;7,5612E+13;8,44316E+14;6,81783E+14;6,20865E+14;5,5404E+14;5,24936E+13;5,53461E+14;7,63471E+14;9,27161E+14;1,26659E+14;1,30923E+14;1,48008E+14;1,51332E+14;1,6262E+14;1,5297E+13;1,6037E+14;1,87211E+14;1,82572E+14;1,63398E+14;1,73243E+14;1,74357E+13;1,60392E+14;1,51743E+14;1,68859E+14;2,18173E+14;2,57705E+13;2,68617E+13;2,9604E+14;3,68649E+14;3,73538E+14;3,53911E+14;3,74949E+14;4,06976E+14;3,7294E+13;3,85033E+14;3,96756E+14;3,25203E+14;3,23912E+14;3,39765E+14;3,63825E+14;3,47885E+14;3,46946E+14;;
Niger;NER;GDP per capita (current US$);1,32652E+14;1,3934E+14;1,48189E+14;1,58716E+13;1,5326E+14;1,7204E+14;1,74355E+13;1,60592E+13;1,50381E+14;1,42699E+14;1,44085E+14;1,49542E+14;1,55777E+14;1,93055E+14;2,03566E+14;2,02257E+14;1,99532E+14;2,35189E+13;3,13899E+14;3,62496E+14;4,18855E+14;3,52206E+14;3,18058E+14;2,76183E+14;2,17469E+14;2,08297E+14;2,67471E+14;3,04684E+14;3,02097E+14;2,80141E+14;4,3759E+14;3,96417E+14;3,95275E+14;3,44534E+14;2,11386E+13;2,4262E+14;2,44814E+14;2,25022E+14;2,50657E+14;2,32187E+14;1,97833E+14;2,08377E+13;2,28236E+14;2,6835E+14;2,8649E+14;3,21724E+14;3,36282E+14;3,90284E+14;4,78503E+14;4,64058E+14;4,7687E+14;5,12595E+14;5,29744E+14;5,52569E+14;5,64597E+14;4,84153E+14;5,00215E+14;5,17772E+14;5,70724E+14;5,54099E+14;5,6767E+14;5,94925E+14;
Nigeria;NGA;GDP per capita (current US$);9,29605E+14;9,6979E+14;1,04387E+13;1,07541E+14;1,13169E+14;1,17189E+14;1,24308E+14;9,94061E+14;9,72017E+14;1,21245E+14;2,24104E+14;1,60249E+13;2,09226E+14;2,52233E+13;4,0285E+14;4,38331E+14;5,56702E+13;5,36216E+13;5,27311E+14;6,62264E+14;8,74402E+14;2,1802E+14;1,84391E+13;1,22263E+14;9,02216E+13;8,8252E+14;6,39013E+14;5,98265E+14;5,49237E+14;4,74232E+14;5,67529E+13;5,02914E+14;4,77178E+14;2,70224E+13;3,21321E+14;4,08181E+14;4,6152E+14;4,79984E+14;4,69431E+13;4,97842E+14;5,67931E+14;5,90382E+14;7,41747E+14;7,95386E+14;1,00787E+14;1,26838E+14;1,65642E+14;1,88346E+14;2,25911E+14;1,91161E+14;2,28044E+14;2,4876E+14;2,72382E+14;2,96155E+14;3,09899E+14;2,68748E+14;2,176E+14;1,96857E+14;2,02778E+14;2,22986E+13;2,09709E+14;2,08503E+14;
Nicaragua;NIC;GDP per capita (current US$);1,26248E+14;1,31451E+14;1,40557E+14;1,50504E+14;1,70435E+14;2,73907E+14;2,84559E+14;2,99081E+14;3,07292E+14;3,20429E+14;3,227E+14;3,33114E+14;3,44253E+14;4,14436E+14;5,58863E+14;5,66622E+14;6,38305E+14;7,5025E+14;6,9598E+14;4,81759E+14;6,70444E+14;7,28627E+14;7,1348E+14;7,72835E+14;8,52467E+14;7,18685E+13;7,54803E+14;9,85048E+14;6,5851E+14;2,4815E+14;2,41876E+14;3,48865E+14;4,10767E+14;3,93604E+14;8,47374E+14;8,90005E+14;9,08634E+13;9,09336E+13;9,43923E+14;9,72887E+14;1,0075E+12;1,03455E+14;1,00094E+14;1,00573E+14;1,08027E+14;1,16229E+14;1,22663E+14;1,32795E+14;1,49926E+13;1,44437E+14;1,50387E+14;1,65581E+14;1,76046E+14;1,81164E+14;1,93406E+14;2,04985E+13;2,10757E+13;2,15916E+14;2,01458E+14;1,92447E+13;1,90004E+14;2,09075E+14;
Netherlands;NLD;GDP per capita (current US$);1,06878E+14;1,15939E+14;1,24068E+14;1,32804E+14;1,54195E+14;1,7081E+14;1,8358E+14;1,99136E+14;2,18525E+14;2,64296E+14;2,92707E+14;3,37861E+14;4,10445E+14;5,34558E+14;6,44098E+14;7,33551E+13;7,92569E+13;9,16681E+14;1,11794E+14;1,27985E+14;1,37919E+14;1,15204E+14;1,10727E+14;1,06804E+14;9,97716E+13;9,92613E+13;1,37839E+14;1,67096E+14;1,77445E+14;1,73977E+14;2,12909E+14;2,17322E+14;2,3904E+13;2,31224E+14;2,46463E+14;2,92581E+14;2,90068E+14;2,67005E+14;2,78858E+14;2,82726E+14;2,62145E+13;2,68965E+14;2,93432E+14;3,5751E+14;4,04366E+14;4,19947E+14;4,49009E+14;5,17992E+14;5,78799E+14;5,27222E+14;5,09997E+14;5,42303E+14;5,00701E+14;5,21989E+14;5,29005E+13;4,51934E+14;4,60391E+14;4,86752E+14;5,30445E+14;5,24763E+14;5,2396E+14;5,8061E+14;
Norway;NOR;GDP per capita (current US$);1,44176E+14;1,56032E+13;1,66725E+13;1,77558E+14;1,93788E+14;2,16447E+14;2,31719E+14;2,51404E+14;2,66212E+14;2,87524E+14;3,30622E+14;3,73635E+14;4,41358E+14;5,68959E+13;6,81153E+14;8,20445E+14;8,9272E+14;1,02661E+14;1,14626E+14;1,30465E+14;1,57722E+14;1,55125E+14;1,52249E+14;1,49275E+14;1,49895E+14;1,57536E+14;1,88833E+13;2,25059E+14;2,42073E+13;2,42811E+14;2,82429E+13;2,85969E+14;3,0524E+14;2,79637E+14;2,93158E+14;3,48757E+14;3,7322E+14;3,6629E+14;3,47884E+14;3,63711E+14;3,81315E+14;3,85427E+13;4,30845E+14;5,01349E+14;5,76038E+13;6,68105E+13;7,41483E+14;8,514E+14;9,69441E+14;7,99777E+14;8,76938E+14;1,00601E+14;1,01524E+14;1,02913E+14;9,70192E+14;7,43555E+14;7,04606E+14;7,54968E+14;8,22678E+13;7,57198E+14;6,73297E+14;8,92028E+14;
Nepal;NPL;GDP per capita (current US$);5,03049E+14;5,18112E+14;5,50257E+14;4,68615E+14;4,60034E+14;6,70075E+14;8,11644E+13;7,39679E+14;6,65489E+13;6,66383E+14;7,17186E+13;7,16299E+14;8,13866E+14;7,5637E+14;9,27522E+14;1,17418E+14;1,05893E+14;9,8542E+14;1,11807E+14;1,26133E+14;1,29586E+14;1,4808E+14;1,5229E+14;1,51993E+14;1,56651E+12;1,55408E+14;1,65362E+14;1,678E+14;1,935E+14;1,91121E+13;1,91879E+14;2,02081E+14;1,70587E+14;1,78626E+14;1,9328E+14;2,03981E+14;2,04686E+14;2,17788E+14;2,10612E+14;2,14107E+14;2,2949E+14;2,46726E+14;2,44721E+13;2,52402E+14;2,86158E+14;3,15806E+14;3,46945E+14;3,9138E+14;4,70455E+14;4,78173E+14;5,92401E+14;7,97814E+14;8,04142E+14;8,2336E+14;8,44853E+14;9,0175E+13;8,99524E+14;1,04845E+14;1,17853E+14;1,19496E+14;1,14747E+14;1,22288E+14;
Nauru;NRU;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,75218E+14;6,56027E+14;9,56267E+14;9,6485E+14;1,01715E+14;8,34101E+14;9,52104E+14;1,03394E+13;1,16147E+13;1,10297E+14;1,05803E+14;1,22523E+14;
New Zealand;NZL;GDP per capita (current US$);2,31295E+14;2,34329E+14;2,44863E+14;2,62222E+13;2,81355E+14;2,15129E+14;2,19131E+14;2,1884E+14;1,88516E+14;2,0779E+14;;2,77292E+13;3,29465E+14;4,3232E+14;4,61057E+14;4,17177E+14;4,37384E+14;4,95059E+14;5,93699E+14;6,66814E+13;7,46717E+14;7,81389E+14;7,65648E+14;7,59831E+14;6,71376E+14;7,60057E+14;9,42755E+14;1,23309E+14;1,37592E+14;1,33124E+14;1,3663E+14;1,22301E+14;1,17931E+14;1,30943E+14;1,52803E+14;1,74004E+14;1,87944E+13;1,74742E+13;1,47384E+14;1,53222E+14;1,36411E+14;1,38829E+14;1,68742E+14;2,19137E+14;2,54202E+13;2,77511E+14;2,66546E+14;3,248E+14;3,1253E+14;2,82094E+14;3,36768E+14;3,83876E+14;3,99734E+14;4,29766E+14;4,45729E+14;3,86307E+14;4,00582E+14;4,2925E+14;4,32504E+13;4,28652E+13;4,15965E+14;4,88017E+14;
OECD members;OED;GDP per capita (current US$);1,33542E+14;1,38498E+14;1,47428E+14;1,56744E+14;1,69011E+13;1,81072E+14;1,96316E+14;2,08275E+14;2,23362E+14;2,42934E+14;2,61852E+14;2,86256E+14;3,28233E+14;3,92186E+14;4,34736E+14;4,82218E+14;5,17893E+14;5,78771E+14;6,88783E+14;7,88083E+14;8,67733E+14;8,75299E+14;8,54728E+14;8,7539E+14;9,08295E+14;9,49105E+14;1,1404E+14;1,31022E+14;1,46506E+14;1,5204E+14;1,6978E+14;1,77989E+14;1,89646E+14;1,90543E+14;2,02782E+14;2,21781E+14;2,21925E+14;2,16869E+14;2,17479E+14;2,26746E+14;2,30075E+13;2,26205E+13;2,34299E+14;2,60191E+14;2,87563E+14;3,01856E+14;3,1612E+14;3,43544E+13;3,61905E+14;3,3616E+13;3,50255E+13;3,74866E+14;3,72177E+14;3,74777E+14;3,79931E+14;3,55907E+14;3,60378E+14;3,73776E+14;3,93068E+14;3,94783E+14;3,81164E+14;4,20986E+14;
Oman;OMN;GDP per capita (current US$);;;;;;1,01259E+14;1,05557E+14;1,62324E+14;2,77909E+14;3,42475E+13;3,54082E+13;4,019E+13;4,7252E+14;5,98566E+14;1,95488E+14;2,37711E+14;2,76054E+14;2,80339E+13;2,65328E+13;3,41927E+14;5,18183E+14;5,94728E+14;5,85582E+14;5,8281E+14;6,16419E+14;6,6774E+14;4,69121E+14;4,8221E+14;4,99739E+14;5,38273E+14;6,44814E+14;5,98887E+14;6,27865E+14;6,02918E+14;6,0132E+14;6,26176E+14;6,83064E+14;7,03962E+14;6,21572E+14;6,91537E+14;8,60127E+14;8,47597E+14;8,62697E+14;9,06631E+14;1,01261E+14;1,23771E+14;1,44205E+14;1,58385E+14;2,21397E+12;1,68238E+13;2,13694E+13;2,38373E+14;2,4988E+14;2,38886E+14;2,30179E+14;1,84449E+14;1,67727E+14;1,73292E+14;1,89474E+14;1,77007E+14;1,44854E+14;1,64393E+14;
Other small states;OSS;GDP per capita (current US$);;;;;;;;;;;2,8438E+14;3,30819E+14;3,92281E+14;5,5686E+14;1,00578E+14;1,09963E+14;1,339E+13;1,47671E+14;1,59533E+13;2,02687E+14;2,75157E+14;2,7028E+14;2,4962E+14;2,30206E+14;2,26253E+14;2,09615E+14;2,06781E+14;2,38959E+14;2,61521E+14;2,67056E+14;3,1229E+14;3,14657E+14;3,36759E+14;3,15147E+14;3,23961E+14;3,6723E+14;3,80231E+14;3,88009E+14;3,73403E+14;3,941E+14;4,37009E+14;4,27429E+14;4,53411E+14;5,54742E+14;6,75397E+14;8,00848E+14;9,18778E+14;1,09545E+14;1,30451E+14;1,09057E+14;1,23785E+14;1,48967E+14;1,52127E+14;1,5553E+14;1,57339E+14;1,27807E+14;1,23854E+14;1,32154E+14;1,43689E+14;1,37993E+14;1,17921E+14;1,37768E+14;
